msn;reg;hex_code;deliv;exit;type_text;type_code;airline;airline_country;airline_type;operator;operator_country;MTOW;MZFW;MZFW_Range;MZFW_Payload;MZFW_Fuel;MFW;MFW_Range;MFW_Payload;MFM_Fuel;OEW;OEW_Range;OEW_Payload;OEW_Fuel;Volume;Category;v_max;k_m;contact;num_last_flights;a_margin;b_margin;c_margin;d_margin;current_location_lat;current_location_long;virtual_base_lat;virtual_base_long;acmi_h;charter_focus;fuel_price_kg;co2_price_kg
235;TF-POF;;2011-04-01 00:00:00;;De Havilland Canada DHC-6-300 Twin Otter;DHC6;Norlandair;Iceland;Cargo;Norlandair;Iceland;5670.0;4800.0;530.0;1437.0;870.0;4495.0;1297.0;1132.0;1175.0;3363.0;1480.0;0.0;1175.0;11.0;2.0;316.8232731258329;20.96344546921711;https://www.norlandair.is/en;20;193.0;0.0;-0.13;0.0;65.6600036621;-18.0727005005;64.9075302126595;-20.0617851933124;634.6339522374169;1;0.65461;0.10112
U-193;N193SU;;2011-05-02 00:00:00;;Beech C99 Commuter;BE99;Ameriflight;United States;Cargo;Ameriflight;United States;4717.0;3900.0;890.0;954.0;817.0;3302.0;1690.0;356.0;1415.0;2946.0;2390.0;0.0;1415.0;12.0;2.0;362.6318133589915;38.20505681218269;https://w3.ameriflight.com;20;193.0;0.0;-0.13;0.0;33.4342777777778;-112.011583333333;33.43846044938035;-111.85628751403837;571.6952662338549;1;0.65461;0.10112
U-225;N131GP;;2011-05-02 00:00:00;;Beech C99 Commuter;BE99;Ameriflight;United States;Cargo;Ameriflight;United States;4717.0;3900.0;890.0;954.0;817.0;3302.0;1690.0;356.0;1415.0;2946.0;2390.0;0.0;1415.0;12.0;2.0;362.6318133589915;38.20505681218269;https://w3.ameriflight.com;20;193.0;0.0;-0.13;0.0;33.4342777777778;-112.011583333333;33.12056876261334;-113.08538347507249;571.6952662338549;1;0.65461;0.10112
208B-2229;PK-BVR;;2011-05-24 00:00:00;;Cessna 208B Grand Caravan;C208;Susi Air;Indonesia;Cargo;Susi Air;Indonesia;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://susiair.com;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
180;N437CA;;2011-06-01 00:00:00;;CASA C-212 Aviocar;C212;Erickson Helicopters;United States;Cargo;Erickson Helicopters;United States;8000.0;7100.0;835.0;3320.0;900.0;6341.0;1457.0;2561.0;1659.0;3780.0;2680.0;0.0;1659.0;19.0;2.0;320.6345874782947;27.75200150747407;https://ericksoninc.com;20;193.0;0.0;-0.13;0.0;6.9224200249;122.0599975586;9.29570797943314;122.18006363842517;771.5767948791781;1;0.65461;0.10112
208-00528;C-GMOW;;2011-06-11 00:00:00;;Cessna 208B Grand Caravan;C208;Seair Seaplanes;Canada;Cargo;Seair Seaplanes;Canada;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://www.seairseaplanes.com;20;193.0;0.0;-0.13;0.0;49.193901062;-123.1839981079;49.193901062;-123.1839981079;492.64058349878536;1;0.65461;0.10112
208B-2257;PK-BVU;;2011-06-17 00:00:00;;Cessna 208B Grand Caravan;C208;Susi Air;Indonesia;Cargo;Susi Air;Indonesia;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://susiair.com;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
U-109;N109CZ;;2011-06-23 00:00:00;;Beech 99 Airliner;BE99;Freight Runners Express;United States;Cargo;Freight Runners Express;United States;4717.0;3900.0;890.0;954.0;817.0;3302.0;1690.0;356.0;1415.0;2946.0;2390.0;0.0;1415.0;12.0;2.0;391.1512348265034;47.05796146396703;http://freightrunners.com;20;193.0;0.0;-0.13;0.0;45.6309005555556;-89.4666277777778;43.956592754757565;-89.0621054374573;571.6952662338549;1;0.65461;0.10112
208B-2276;N990FX;;2011-06-29 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Mountain Air Cargo;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;Non-commercial use of the fleet;20;193.0;0.0;-0.13;0.0;40.6924798333333;-74.1686867777778;42.16655306177864;-73.24472157407389;492.64058349878536;1;0.65461;0.10112
BB-1220;F-OIAN;;2011-07-05 00:00:00;;Beech 200 Super King Air;BE20;Air Alize;New Caledonia;Cargo;Air Alize;New Caledonia;5670.0;5200.0;751.0;1352.0;470.0;4017.0;3044.0;169.0;1653.0;3848.0;3105.0;0.0;1653.0;9.0;2.0;439.3542205982845;49.11712077923512;https://www.facebook.com/airalizenc/;20;193.0;0.0;-0.13;0.0;-22.0146007538;166.2129974365;-21.285062782603525;166.0150907426221;634.6339522374169;1;0.65461;0.10112
767;N641AT;;2011-07-07 00:00:00;;Pilatus PC-12/47;PC12;Alaska Air Transit;United States;Cargo;Alaska Air Transit;United States;4740.0;4100.0;1285.0;1014.0;640.0;3513.0;2468.0;427.0;1227.0;3086.0;3498.0;0.0;1227.0;10.0;2.0;446.6068188487021;70.90406504656092;https://www.flyaat.com;20;193.0;0.0;-0.13;0.0;61.2135450555556;-149.844724138889;61.34501451988857;-153.04292587886496;573.2757499172124;1;0.65461;0.10112
DC-826B;VH-SWK;;2011-07-14 00:00:00;;Fairchild SA227-DC Metro 23;SW4;Sharp Airlines;Australia;Cargo;Sharp Airlines;Australia;7484.0;6145.0;988.0;1836.0;1339.0;5480.0;2065.0;1171.0;2004.0;4309.0;2670.0;0.0;2004.0;12.0;2.0;466.1619839470283;57.1109366689944;https://sharpairlines.com;20;193.0;0.0;-0.13;0.0;-37.728099823;144.9019927979;-33.84853719331669;138.1589695507688;742.9240925214707;1;0.65461;0.10112
AC-649;N649KA;;2011-07-20 00:00:00;;Swearingen SA227-AC Metro III;SW4;Kolob Canyons Air Services;United States;Cargo;Kolob Canyons Air Services;United States;7484.0;6145.0;988.0;1836.0;1339.0;5480.0;2065.0;1171.0;2004.0;4309.0;2670.0;0.0;2004.0;12.0;2.0;459.3913327674998;60.74936831554172;http://www.kolobair.com;20;193.0;0.0;-0.13;0.0;37.2952883032255;-88.15500596968076;37.2952883032255;-88.15500596968076;742.9240925214707;1;0.65461;0.10112
208B-2279;N991FX;;2011-07-26 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Wiggins Airways;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://wiggins-air.com;20;193.0;0.0;-0.13;0.0;43.6456435;-70.3086163611111;45.23073100625989;-69.13124418486497;492.64058349878536;1;0.65461;0.10112
110;N814PA;;2011-07-27 00:00:00;;Pilatus PC-12/45;PC12;Priority Air Charter;United States;Cargo;Priority Air Charter;United States;4740.0;4100.0;1285.0;1014.0;640.0;3513.0;2468.0;427.0;1227.0;3086.0;3498.0;0.0;1227.0;10.0;2.0;437.982559085124;54.9893332327261;http://www.flypac.net;20;193.0;0.0;-0.13;0.0;25.9061388888889;-97.426;35.2299651283244;-89.03164064791602;573.2757499172124;1;0.65461;0.10112
U-59;N14MV;;2011-08-05 00:00:00;;Beech 99 Airliner;BE99;Alpine Air Express;United States;Cargo;Alpine Air Express;United States;4717.0;3900.0;890.0;954.0;817.0;3302.0;1690.0;356.0;1415.0;2946.0;2390.0;0.0;1415.0;12.0;2.0;391.1512348265034;47.05796146396703;https://www.alpine-air.com;20;193.0;0.0;-0.13;0.0;45.8078491388889;-108.543543555556;40.12807623707984;-112.36867039932731;571.6952662338549;1;0.65461;0.10112
BB-1549;OB1983P;;2011-08-09 00:00:00;;Beech B200 Super King Air;BE20;ATSA Airlines;Peru;Cargo;ATSA Airlines;Peru;5670.0;5200.0;751.0;1352.0;470.0;4017.0;3044.0;169.0;1653.0;3848.0;3105.0;0.0;1653.0;9.0;2.0;452.1342317898609;55.30477001201937;https://www.atsaairlines.com;20;193.0;0.0;-0.13;0.0;;;;;634.6339522374169;1;0.65461;0.10112
UE-162;C-GERI;;2011-08-15 00:00:00;;Beech 1900D;B190;EVAS Air Charters;Canada;Cargo;EVAS Air Charters;Canada;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;471.4040391739445;66.40652664508411;https://evasair.ca;20;193.0;0.0;-0.13;0.0;;;;;745.5123837581685;1;0.65461;0.10112
208B-2288;N992FX;;2011-08-25 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Wiggins Airways;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://wiggins-air.com;20;193.0;0.0;-0.13;0.0;42.9328055555556;-71.43575;45.32506536657086;-69.09352413081797;492.64058349878536;1;0.65461;0.10112
110399;N116WA;;2011-08-26 00:00:00;;Embraer EMB-110P1 Bandeirante;E110;Wiggins Airways;United States;Cargo;Wiggins Airways;United States;5788.0;4911.0;500.0;1462.0;877.0;4433.0;1400.0;984.0;1355.0;3449.0;1960.0;0.0;1355.0;14.0;2.0;382.2089543442244;35.32029716196292;https://wiggins-air.com;20;193.0;0.0;-0.13;0.0;;;;;642.0967797835134;1;0.65461;0.10112
UE-167 ;TZ-MAB;;2011-09-20 00:00:00;;Beech 1900D;B190;Malian Aero Company;Mali;Cargo;Malian Aero Company;Mali;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;471.4040391739445;66.40652664508411;https://www.mac-mali.com;20;193.0;0.0;-0.13;0.0;;;;;745.5123837581685;1;0.65461;0.10112
208B-2269;VT-VAM;;2011-09-20 00:00:00;;Cessna 208B Grand Caravan;C208;Ventura AirConnect;India;Cargo;Ventura AirConnect;India;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://www.flyairconnect.com/ebooking/home/;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
208B-2289;N993FX;;2011-09-23 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Wiggins Airways;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://wiggins-air.com;20;193.0;0.0;-0.13;0.0;42.9328055555556;-71.43575;44.22893383494139;-69.57568334684407;492.64058349878536;1;0.65461;0.10112
UE-242;C-GLXV;;2011-10-01 00:00:00;;Beech 1900D;B190;EVAS Air Charters;Canada;Cargo;EVAS Air Charters;Canada;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;471.4040391739445;66.40652664508411;https://evasair.ca;20;193.0;0.0;-0.13;0.0;;;;;745.5123837581685;1;0.65461;0.10112
310;N20WK;;2011-10-04 00:00:00;;Dassault Falcon 20F;FA20;Royal Air Freight;United States;Cargo;Royal Air Freight;United States;13775.0;9200.0;1943.0;1670.0;4575.0;9649.0;3670.0;2119.0;4126.0;7530.0;4444.0;0.0;4126.0;11.0;2.0;795.6455236341419;209.1127614987748;https://www.royalair.com;20;193.0;0.0;-0.13;0.0;42.6656361944444;-83.4205056388889;36.09974187596069;-93.51234627718874;1050.3327948130532;1;0.65461;0.10112
110451;N115WA;;2011-10-07 00:00:00;;Embraer EMB-110P1 Bandeirante;E110;Wiggins Airways;United States;Cargo;Wiggins Airways;United States;5788.0;4911.0;500.0;1462.0;877.0;4433.0;1400.0;984.0;1355.0;3449.0;1960.0;0.0;1355.0;14.0;2.0;382.2089543442244;35.32029716196292;https://wiggins-air.com;20;193.0;0.0;-0.13;0.0;;;;;642.0967797835134;1;0.65461;0.10112
UC-118;N192CZ;;2011-11-10 00:00:00;;Beech 1900C;B190;Freight Runners Express;United States;Cargo;Freight Runners Express;United States;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;450.687413161436;62.88836076331141;http://freightrunners.com;20;193.0;0.0;-0.13;0.0;32.3006388888889;-86.3939722222222;43.12608723352064;-88.28644647538121;745.5123837581685;1;0.65461;0.10112
UC-43;N119AX;;2011-11-14 00:00:00;;Beech 1900C;B190;Alaska Central Express;United States;Cargo;Alaska Central Express;United States;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;450.687413161436;62.88836076331141;https://www.aceaircargo.com;20;193.0;0.0;-0.13;0.0;61.1740847222222;-149.9981375;59.739649764199164;-147.46347721040897;745.5123837581685;1;0.65461;0.10112
208B-2318;5Y-ZBG;;2011-11-30 00:00:00;;Cessna 208B Grand Caravan;C208;Boskovic Air Charters;Kenya;Cargo;Boskovic Air Charters;Kenya;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://www.boskovicaircharters.com;20;193.0;0.0;-0.13;0.0;-1.3217200041;36.8148002625;-1.1293575959594477;36.93234064406489;492.64058349878536;1;0.65461;0.10112
208B-2315;N994FX;;2011-12-02 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Wiggins Airways;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://wiggins-air.com;20;193.0;0.0;-0.13;0.0;43.5820180555556;-96.741925;44.591098265773105;-97.49056043943463;492.64058349878536;1;0.65461;0.10112
208B-2324;YN-CHV;;2011-12-02 00:00:00;;Cessna 208B Grand Caravan;C208;La Costena;Nicaragua;Cargo;La Costena;Nicaragua;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://lacostena.online.com.ni;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
208B-2327;YN-CHU;;2011-12-02 00:00:00;;Cessna 208B Grand Caravan;C208;La Costena;Nicaragua;Cargo;La Costena;Nicaragua;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://lacostena.online.com.ni;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
110447;E5-TAI;;2011-12-13 00:00:00;;Embraer EMB-110P1 Bandeirante;E110;Air Rarotonga;Cook Islands;Cargo;Air Rarotonga;Cook Islands;5788.0;4911.0;500.0;1462.0;877.0;4433.0;1400.0;984.0;1355.0;3449.0;1960.0;0.0;1355.0;14.0;2.0;382.2089543442244;35.32029716196292;https://airraro.com/jetx-air-cargo/;20;193.0;0.0;-0.13;0.0;-21.2026996613;-159.8059997559;-21.084138893804667;-159.80386985669887;642.0967797835134;1;0.65461;0.10112
208B-2119;PT-MLR;;2011-12-15 00:00:00;;Cessna 208B Grand Caravan;C208;Sales Taxi Aereo;Brazil;Cargo;Sales Taxi Aereo;Brazil;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://www.salesservicosaereos.com.br;20;193.0;0.0;-0.13;0.0;-23.4355564117;-46.4730567932;-23.4355564117;-46.4730567932;492.64058349878536;1;0.65461;0.10112
208B-2258;PK-BVW;;2011-12-15 00:00:00;;Cessna 208B Grand Caravan;C208;Susi Air;Indonesia;Cargo;Susi Air;Indonesia;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://susiair.com;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
208B-0535;C-FEXO;;2011-12-16 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Morningstar Air Express;Canada;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://www.maei.ca;20;193.0;0.0;-0.13;0.0;43.6772003174;-79.6305999756;46.069636130282326;-81.06261476115057;492.64058349878536;1;0.65461;0.10112
853;P2-IRM;;2012-01-21 00:00:00;;Viking DHC-6-400 Twin Otter;DHC6;HeviLift;Papua New Guinea;Cargo;HeviLift;Papua New Guinea;5670.0;4800.0;530.0;1437.0;870.0;4495.0;1297.0;1132.0;1175.0;3363.0;1480.0;0.0;1175.0;11.0;2.0;275.0746166394384;16.58817636953626;https://hevilift.com;20;193.0;0.0;-0.13;0.0;-5.826789856;144.296005249;-5.65980503175948;141.25117735485406;634.6339522374169;1;0.65461;0.10112
177;P2-SDC;;2012-01-25 00:00:00;;Pacific Aerospace 750XL;P750;Adventist Aviation Services;Papua New Guinea;Cargo;Adventist Aviation Services;Papua New Guinea;3402.0;3490.0;316.0;1857.0;-88.0;2393.0;1567.0;760.0;1009.0;1633.0;1982.0;0.0;1009.0;4.0;2.0;313.7157712519618;42.37433259261392;;20;193.0;0.0;-0.13;0.0;-6.0816898346;145.391998291;-6.081689834600001;145.39199829099996;474.90670289084534;1;0.65461;0.10112
UE-298;C-GNCE;;2012-02-01 00:00:00;;Beech 1900D;B190;North Cariboo Air;Canada;Cargo;North Cariboo Air;Canada;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;471.4040391739445;66.40652664508411;https://www.flynca.com;20;193.0;0.0;-0.13;0.0;51.113899231;-114.0199966431;53.892588907678174;-115.43928611405383;745.5123837581685;1;0.65461;0.10112
UE-353;C-GHCS;;2012-02-01 00:00:00;;Beech 1900D;B190;Sunwest Aviation;Canada;Cargo;Sunwest Aviation;Canada;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;471.4040391739445;66.40652664508411;https://www.sunwestaviation.ca;20;193.0;0.0;-0.13;0.0;51.113899231;-114.0199966431;53.50445924505861;-118.38407618653851;745.5123837581685;1;0.65461;0.10112
208B-0691;8R-GAS;;2012-02-02 00:00:00;;Cessna 208B Grand Caravan;C208;Trans Guyana Airways;Guyana;Cargo;Trans Guyana Airways;Guyana;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://transguyana.net;20;193.0;0.0;-0.13;0.0;6.8062801361;-58.1058998108;6.8062801361;-58.10589981079999;492.64058349878536;1;0.65461;0.10112
35-265;SX-SEM;;2012-02-07 00:00:00;;Learjet 35A;LJ35;Epsilon Aviation;Greece;Cargo;Epsilon Aviation;Greece;8165.0;5600.0;1150.0;1448.0;2565.0;4805.0;3415.0;653.0;3360.0;4152.0;3935.0;0.0;3360.0;9.0;2.0;784.2646636006804;202.6662275897628;https://epsilonaviation.com;20;193.0;0.0;-0.13;0.0;;;;;780.5691096163089;1;0.65461;0.10112
643;HB-LQV;;2012-02-24 00:00:00;;De Havilland Canada DHC-6-300 Twin Otter;DHC6;Zimex Aviation;Switzerland;Cargo;Zimex Aviation;Switzerland;5670.0;4800.0;530.0;1437.0;870.0;4495.0;1297.0;1132.0;1175.0;3363.0;1480.0;0.0;1175.0;11.0;2.0;316.8232731258329;20.96344546921711;https://www.zimex.com;20;193.0;0.0;-0.13;0.0;26.471200943;49.7979011536;39.249558172083496;11.501542174971897;634.6339522374169;1;0.65461;0.10112
208B-2273;PK-BVZ;;2012-04-16 00:00:00;;Cessna 208B Grand Caravan;C208;Susi Air;Indonesia;Cargo;Susi Air;Indonesia;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://susiair.com;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
208B-2293;PK-BVS;;2012-04-16 00:00:00;;Cessna 208B Grand Caravan;C208;Susi Air;Indonesia;Cargo;Susi Air;Indonesia;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://susiair.com;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
208B-0954;P2-HFA;;2012-04-27 00:00:00;;Cessna 208B Grand Caravan;C208;Helifix Operations;Papua New Guinea;Cargo;Helifix Operations;Papua New Guinea;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;Non-commercial use of the fleet;20;193.0;0.0;-0.13;0.0;-6.1257100105;141.2819976807;-6.125710010499999;141.2819976807;492.64058349878536;1;0.65461;0.10112
208B-2082;N999WV;;2012-05-21 00:00:00;;Cessna 208B Grand Caravan;C208;Wright Air Service;United States;Cargo;Wright Air Service;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;https://www.wrightairservice.com;20;193.0;0.0;-0.13;0.0;64.8153555555556;-147.856666666667;65.47310881680531;-149.1653936787719;492.64058349878536;1;0.65461;0.10112
108;N808CK;;2012-06-05 00:00:00;;Dassault Falcon 20F;FA20;Kalitta Charters;United States;Cargo;Kalitta Charters;United States;13775.0;9200.0;1943.0;1670.0;4575.0;9649.0;3670.0;2119.0;4126.0;7530.0;4444.0;0.0;4126.0;11.0;2.0;795.6455236341419;209.1127614987748;https://www.kalittacharters.com;20;193.0;0.0;-0.13;0.0;42.2402738888889;-83.5314616666667;41.17733247123912;-84.37911232440108;1050.3327948130532;1;0.65461;0.10112
208B-2369;N985FX;;2012-06-14 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Mountain Air Cargo;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;Non-commercial use of the fleet;20;193.0;0.0;-0.13;0.0;36.8946041666667;-76.2012291666667;36.8946041666667;-76.2012291666667;492.64058349878536;1;0.65461;0.10112
449;N166RA;;2012-06-14 00:00:00;;Dassault Falcon 20F;FA20;Royal Air Freight;United States;Cargo;Royal Air Freight;United States;13775.0;9200.0;1943.0;1670.0;4575.0;9649.0;3670.0;2119.0;4126.0;7530.0;4444.0;0.0;4126.0;11.0;2.0;795.6455236341419;209.1127614987748;https://www.royalair.com;20;193.0;0.0;-0.13;0.0;42.6656361944444;-83.4205056388889;35.209503172222654;-96.7298128253878;1050.3327948130532;1;0.65461;0.10112
UE-180;C-GSKB;;2012-07-01 00:00:00;;Beech 1900D;B190;Kenn Borek Air;Canada;Cargo;Kenn Borek Air;Canada;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;471.4040391739445;66.40652664508411;https://borekair.com;20;193.0;0.0;-0.13;0.0;51.113899231;-114.0199966431;64.5000131745845;-126.60793328770738;745.5123837581685;1;0.65461;0.10112
FA-203;C-FSEW;;2012-07-07 00:00:00;;Beech 300 Super King Air;BE30;Transwest Air;Canada;Cargo;Transwest Air;Canada;6350.0;5216.0;1080.0;1166.0;1134.0;4713.0;2740.0;663.0;1637.0;4050.0;2960.0;0.0;1637.0;9.0;2.0;520.0294453075451;85.23661826371148;https://riseair.ca;20;193.0;0.0;-0.13;0.0;52.1707992554;-106.6999969482;54.4997187011361;-106.52055747843785;676.772210724158;1;0.65461;0.10112
208B-2377;N986FX;;2012-07-12 00:00:00;;Cessna 208B Grand Caravan;C208;FedEx;United States;Cargo;Mountain Air Cargo;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;Non-commercial use of the fleet;20;193.0;0.0;-0.13;0.0;37.7873333333333;-81.1241666666667;38.08010525460111;-81.83940986357415;492.64058349878536;1;0.65461;0.10112
UE-179 ;C-FNSV;;2012-08-01 00:00:00;;Beech 1900D;B190;North Cariboo Air;Canada;Cargo;North Cariboo Air;Canada;7530.0;6350.0;707.0;1640.0;1180.0;5490.0;1468.0;780.0;2040.0;4710.0;2036.0;0.0;2040.0;18.0;2.0;471.4040391739445;66.40652664508411;https://www.flynca.com;20;193.0;0.0;-0.13;0.0;53.3097000122;-113.580001831;53.61712263760404;-112.79780201336851;745.5123837581685;1;0.65461;0.10112
100;C-GSXJ;;2012-08-10 00:00:00;;Dassault Falcon 10F;FA10;Air Nunavut;Canada;Cargo;Air Nunavut;Canada;8754.0;6531.0;910.0;1242.0;2223.0;6073.0;2215.0;784.0;2681.0;5289.0;3000.0;0.0;2681.0;7.0;2.0;814.6162598485419;192.507599648199;https://smoothaircharter.com/air-nunavut/;20;193.0;0.0;-0.13;0.0;43.9227981567;-78.8949966431;45.93083411136721;-75.86531099737303;812.0459327677215;1;0.65461;0.10112
B-59;C-FMWM;;2012-08-17 00:00:00;;Beech 100 King Air;BE10;Buffalo Airways;Canada;Cargo;Buffalo Airways;Canada;5352.0;4077.0;1139.0;861.0;1275.0;3573.0;1968.0;357.0;1779.0;3216.0;2483.0;0.0;1779.0;9.0;2.0;361.1562320953897;37.19907418883793;https://buffaloairways.com;20;193.0;0.0;-0.13;0.0;;;;;614.1804901236509;1;0.65461;0.10112
404-0108;N103RC;;2012-08-24 00:00:00;;Cessna 404 Titan;C404;Encore Air Cargo;United States;Cargo;Encore Air Cargo;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;5.0;2.0;342.5858826313896;118.7619333487044;https://www.facebook.com/EncoreAirCargo/;20;193.0;0.0;-0.13;0.0;43.5820180555556;-96.741925;44.25032635918547;-97.89939474573364;492.64058349878536;1;0.65461;0.10112
208B-2389;YN-CHX;;2012-09-02 00:00:00;;Cessna 208B Grand Caravan;C208;La Costena;Nicaragua;Cargo;Mountain Air Cargo;United States;3629.0;3490.0;316.0;1345.0;139.0;2620.0;1567.0;475.0;1009.0;2145.0;1982.0;0.0;1009.0;10.0;2.0;289.1122090425079;24.24652792414544;Non-commercial use of the fleet;20;193.0;0.0;-0.13;0.0;;;;;492.64058349878536;1;0.65461;0.10112
